Moderate Risk,Routine - Unscheduled,1065_20170906_103124,Inadequately cleaned or sanitized food contact surfaces,81,37.760487,-122.410662
Low Risk,Routine - Unscheduled,34388_20160615_103154,Unclean or degraded floors walls or ceilings,64,37.798764,-122.435874
High Risk,Routine - Unscheduled,2031_20180629_103103,High risk food holding temperature,76,37.787017,-122.426234
Low Risk,Routine - Unscheduled,3167_20170828_103139,Improper food storage,76,37.742433,-122.489069
Low Risk,Routine - Unscheduled,39667_20180427_103150,Improper or defective plumbing,90,37.789437,-122.401111
High Risk,Routine - Unscheduled,68320_20170120_103103,High risk food holding temperature,72,37.789814,-122.398789
Moderate Risk,Routine - Unscheduled,2323_20170118_103124,Inadequately cleaned or sanitized food contact surfaces,90,37.770147,-122.446044
Low Risk,Routine - Unscheduled,62000_20170803_103154,Unclean or degraded floors walls or ceilings,96,37.788128,-122.409705
Moderate Risk,Routine - Unscheduled,4476_20170501_103133,Foods not protected from contamination,96,37.796984,-122.398887
Low Risk,Routine - Unscheduled,1204_20170425_103142,Unclean nonfood contact surfaces,96,37.780394,-122.47641
Moderate Risk,Routine - Unscheduled,6007_20170110_103119,Inadequate and inaccessible handwashing facilities,92,37.73241,-122.383559
Moderate Risk,Routine - Unscheduled,39667_20170912_103124,Inadequately cleaned or sanitized food contact surfaces,82,37.789437,-122.401111
Low Risk,Routine - Unscheduled,2749_20170601_103161,Low risk vermin infestation,92,37.745433,-122.419945
Moderate Risk,Routine - Unscheduled,2263_20170425_103132,Improper thawing methods,68,37.782933,-122.464089
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.789813,-122.411447
Low Risk,Routine - Unscheduled,40185_20170222_103144,Unapproved or unmaintained equipment or utensils,94,37.796921,-122.400039
High Risk,Routine - Unscheduled,5820_20170914_103109,Unclean or unsanitary food contact surfaces,91,37.73322,-122.435998
Moderate Risk,Routine - Unscheduled,547_20180501_103133,Foods not protected from contamination,90,37.775728,-122.497522
High Risk,Routine - Unscheduled,59599_20170831_103103,High risk food holding temperature,89,37.788367,-122.415474
High Risk,Routine - Unscheduled,36687_20170720_103103,High risk food holding temperature,80,37.756893,-122.420849
Low Risk,Routine - Unscheduled,61976_20170809_103142,Unclean nonfood contact surfaces,98,37.795225,-122.39377
Low Risk,Routine - Unscheduled,70717_20180827_103138,Improper storage use or identification of toxic substances,87,37.791683,-122.420944
Low Risk,Routine - Unscheduled,10433_20170728_103144,Unapproved or unmaintained equipment or utensils,86,37.788128,-122.409705
High Risk,Routine - Unscheduled,3433_20170803_103102,Unclean hands or improper use of gloves,86,37.795202,-122.413169
Moderate Risk,Routine - Unscheduled,1566_20170918_103129,Insufficient hot water or running water,79,37.805758,-122.412804
Low Risk,Routine - Unscheduled,5803_20180202_103150,Improper or defective plumbing,98,37.730307,-122.448801
Low Risk,Routine - Unscheduled,2622_20170308_103156,Permit license or inspection report not posted,75,37.729408,-122.404391
Low Risk,Routine - Unscheduled,6654_20180207_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,84,37.784598,-122.417757
Low Risk,Routine - Unscheduled,1337_20160107_103144,Unapproved or unmaintained equipment or utensils,88,37.744726,-122.420395
Low Risk,Routine - Unscheduled,64308_20170804_103161,Low risk vermin infestation,90,37.767968,-122.413384
Moderate Risk,Routine - Unscheduled,11860_20170314_103119,Inadequate and inaccessible handwashing facilities,80,37.787098,-122.410594
Low Risk,Routine - Unscheduled,62056_20181107_103139,Improper food storage,88,37.755555,-122.41808
Low Risk,Routine - Unscheduled,67840_20170517_103154,Unclean or degraded floors walls or ceilings,89,37.77102,-122.40599
Moderate Risk,Routine - Unscheduled,1727_20170315_103120,Moderate risk food holding temperature,87,37.752508,-122.414681
High Risk,Routine - Unscheduled,16513_20170123_103103,High risk food holding temperature,81,37.762249,-122.413092
High Risk,Routine - Unscheduled,7691_20170201_103114,High risk vermin infestation,89,37.808494,-122.412
Moderate Risk,Routine - Unscheduled,3133_20170516_103116,Inadequate food safety knowledge or lack of certified food safety manager,85,37.797407,-122.405996
Moderate Risk,Routine - Unscheduled,1532_20170606_103133,Foods not protected from contamination,96,37.791586,-122.408452
Low Risk,Routine - Unscheduled,1232_20170407_103147,Inadequate ventilation or lighting,80,37.786316,-122.409371
Moderate Risk,Routine - Unscheduled,59397_20170322_103116,Inadequate food safety knowledge or lack of certified food safety manager,85,37.752578,-122.413372
Low Risk,Routine - Unscheduled,59896_20170920_103154,Unclean or degraded floors walls or ceilings,92,37.793654,-122.396309
Low Risk,Routine - Unscheduled,69403_20170918_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,86,37.756698,-122.418951
Moderate Risk,Routine - Unscheduled,68173_20170725_103131,Moderate risk vermin infestation,96,37.752468,-122.415332
Low Risk,Routine - Unscheduled,1741_20170412_103142,Unclean nonfood contact surfaces,90,37.786598,-122.414583
Low Risk,Routine - Unscheduled,69244_20170816_103148,No thermometers or uncalibrated thermometers,90,37.780975,-122.402612
Moderate Risk,Routine - Unscheduled,33619_20170808_103124,Inadequately cleaned or sanitized food contact surfaces,96,37.739326,-122.390276
Low Risk,Routine - Unscheduled,7691_20170201_103144,Unapproved or unmaintained equipment or utensils,89,37.808494,-122.412
Moderate Risk,Routine - Unscheduled,59638_20170626_103119,Inadequate and inaccessible handwashing facilities,88,37.74286,-122.405448
Low Risk,Routine - Unscheduled,61516_20170117_103156,Permit license or inspection report not posted,98,37.724496,-122.394539
High Risk,Routine - Unscheduled,2228_20170217_103103,High risk food holding temperature,74,37.793698,-122.403984
Moderate Risk,Routine - Unscheduled,9599_20160712_103119,Inadequate and inaccessible handwashing facilities,76,37.793905,-122.400145
Low Risk,Routine - Unscheduled,33145_20170914_103154,Unclean or degraded floors walls or ceilings,90,37.807888,-122.414027
Low Risk,Routine - Unscheduled,64141_20170906_103142,Unclean nonfood contact surfaces,90,37.789278,-122.420387
High Risk,Routine - Unscheduled,60518_20170824_103109,Unclean or unsanitary food contact surfaces,78,37.742743,-122.481749
Moderate Risk,Routine - Unscheduled,5817_20170118_103120,Moderate risk food holding temperature,92,37.730637,-122.4861
Moderate Risk,Routine - Unscheduled,3482_20170407_103133,Foods not protected from contamination,79,37.788823,-122.408554
Moderate Risk,Routine - Unscheduled,4705_20180205_103124,Inadequately cleaned or sanitized food contact surfaces,83,37.792598,-122.434537
Low Risk,Routine - Unscheduled,5192_20180205_103154,Unclean or degraded floors walls or ceilings,91,37.760485,-122.437091
Moderate Risk,Routine - Unscheduled,5219_20170803_103116,Inadequate food safety knowledge or lack of certified food safety manager,78,37.772473,-122.409879
Moderate Risk,Routine - Unscheduled,2893_20170919_103125,Noncompliance with shell fish tags or display,86,37.756417,-122.418884
Low Risk,Routine - Unscheduled,65260_20170227_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,94,37.774722,-122.406761
Low Risk,Routine - Unscheduled,6863_20180201_103142,Unclean nonfood contact surfaces,90,37.795273,-122.421665
Low Risk,Routine - Unscheduled,32556_20170523_103154,Unclean or degraded floors walls or ceilings,96,37.779853,-122.509128
Low Risk,Routine - Unscheduled,4800_20170713_103154,Unclean or degraded floors walls or ceilings,98,37.736021,-122.424503
Moderate Risk,Routine - Unscheduled,33442_20170807_103124,Inadequately cleaned or sanitized food contact surfaces,82,37.792784,-122.421164
High Risk,Routine - Unscheduled,2717_20170719_103103,High risk food holding temperature,73,37.782823,-122.466359
Moderate Risk,Routine - Unscheduled,9599_20170925_103133,Foods not protected from contamination,96,37.793905,-122.400145
Moderate Risk,Routine - Unscheduled,33920_20170927_103133,Foods not protected from contamination,84,37.780989,-122.413686
Moderate Risk,Routine - Unscheduled,71057_20170807_103131,Moderate risk vermin infestation,81,37.777393,-122.39526
Moderate Risk,Routine - Unscheduled,58718_20170420_103131,Moderate risk vermin infestation,94,37.786887,-122.440156
Low Risk,Routine - Unscheduled,66896_20170622_103150,Improper or defective plumbing,94,37.797978,-122.428754
Moderate Risk,Routine - Unscheduled,68672_20180625_103119,Inadequate and inaccessible handwashing facilities,86,37.774722,-122.406761
Low Risk,Routine - Unscheduled,37407_20170920_103142,Unclean nonfood contact surfaces,80,37.756771,-122.421019
Moderate Risk,Routine - Unscheduled,65635_20170912_103130,Inadequate sewage or wastewater disposal,71,37.791227,-122.398872
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.785037,-122.400432
Low Risk,Routine - Unscheduled,65674_20170119_103144,Unapproved or unmaintained equipment or utensils,75,37.788828,-122.400971
Low Risk,Routine - Unscheduled,1734_20180509_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,88,37.785182,-122.417409
Low Risk,Routine - Unscheduled,7471_20170123_103143,Inadequate warewashing facilities or equipment,98,37.794404,-122.39303
Low Risk,Routine - Unscheduled,37755_20170110_103145,Improper storage of equipment utensils or linens,90,37.771483,-122.435127
Moderate Risk,Routine - Unscheduled,63896_20170120_103124,Inadequately cleaned or sanitized food contact surfaces,89,37.723466,-122.390795
Low Risk,Routine - Unscheduled,34411_20160822_103143,Inadequate warewashing facilities or equipment,96,37.787808,-122.390703
Moderate Risk,Routine - Unscheduled,1381_20170822_103116,Inadequate food safety knowledge or lack of certified food safety manager,92,37.73382,-122.434093
Low Risk,Routine - Unscheduled,1555_20170626_103147,Inadequate ventilation or lighting,92,37.788094,-122.41176
Low Risk,Routine - Unscheduled,32919_20180501_103145,Improper storage of equipment utensils or linens,70,37.783559,-122.41595
Low Risk,Routine - Unscheduled,68160_20170510_103150,Improper or defective plumbing,68,37.789073,-122.423784
Low Risk,Routine - Unscheduled,37651_20170829_103142,Unclean nonfood contact surfaces,98,37.787168,-122.410124
Low Risk,Routine - Unscheduled,37820_20170926_103154,Unclean or degraded floors walls or ceilings,90,37.720894,-122.478029
Low Risk,Routine - Unscheduled,63082_20170512_103150,Improper or defective plumbing,70,37.797933,-122.428627
Low Risk,Routine - Unscheduled,62739_20170724_103145,Improper storage of equipment utensils or linens,92,37.752653,-122.411359
Low Risk,Routine - Unscheduled,384_20170501_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,76,37.73571,-122.424528
High Risk,Routine - Unscheduled,4846_20170830_103104,Unauthorized or unsafe use of time as a public health control measure,87,37.742048,-122.499002
Moderate Risk,Routine - Unscheduled,1366_20180206_103131,Moderate risk vermin infestation,81,37.757436,-122.41888
High Risk,Routine - Unscheduled,3409_20170523_103103,High risk food holding temperature,76,37.792604,-122.392268
Moderate Risk,Routine - Unscheduled,18616_20170810_103133,Foods not protected from contamination,86,37.787248,-122.397632
Low Risk,Routine - Unscheduled,4469_20180426_103150,Improper or defective plumbing,90,37.808352,-122.415157
Moderate Risk,Routine - Unscheduled,3859_20170328_103119,Inadequate and inaccessible handwashing facilities,90,37.785518,-122.399812
High Risk,Routine - Unscheduled,33114_20170105_103105,Improper cooling methods,68,37.792414,-122.39702
Moderate Risk,Routine - Unscheduled,3614_20161013_103124,Inadequately cleaned or sanitized food contact surfaces,76,37.765028,-122.420402
Low Risk,Routine - Unscheduled,63619_20170919_103144,Unapproved or unmaintained equipment or utensils,92,37.776133,-122.419484
Low Risk,Routine - Unscheduled,60475_20170331_103148,No thermometers or uncalibrated thermometers,92,37.792577,-122.393992
No Risk,Routine - Unscheduled,95_20180509_103100,None,100,37.762857,-122.434755
Moderate Risk,Routine - Unscheduled,62632_20170111_103131,Moderate risk vermin infestation,84,37.774759,-122.404133
Low Risk,Routine - Unscheduled,68407_20170112_103154,Unclean or degraded floors walls or ceilings,94,37.762686,-122.393975
Low Risk,Routine - Unscheduled,3345_20170524_103154,Unclean or degraded floors walls or ceilings,80,37.797578,-122.431883
Low Risk,Routine - Unscheduled,4982_20170207_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,96,37.788658,-122.423627
Moderate Risk,Routine - Unscheduled,18102_20170203_103120,Moderate risk food holding temperature,86,37.775728,-122.497701
Moderate Risk,Routine - Unscheduled,17689_20170216_103132,Improper thawing methods,70,37.787148,-122.400822
High Risk,Routine - Unscheduled,63210_20170422_103112,No hot water or running water,89,37.777122,-122.419639
Low Risk,Routine - Unscheduled,551_20170621_103144,Unapproved or unmaintained equipment or utensils,76,37.782107,-122.483631
Low Risk,Routine - Unscheduled,18606_20170213_103157,Food safety certificate or food handler card not available,83,37.782764,-122.432634
Low Risk,Routine - Unscheduled,18767_20170906_103139,Improper food storage,86,37.763399,-122.479654
Moderate Risk,Routine - Unscheduled,35659_20170915_103132,Improper thawing methods,89,37.791984,-122.399754
Low Risk,Routine - Unscheduled,11860_20170314_103147,Inadequate ventilation or lighting,80,37.787098,-122.410594
Low Risk,Routine - Unscheduled,69387_20170829_103161,Low risk vermin infestation,92,37.787178,-122.410237
Low Risk,Routine - Unscheduled,61643_20170221_103148,No thermometers or uncalibrated thermometers,94,37.788983,-122.401626
Low Risk,Routine - Unscheduled,36523_20180502_103135,No person in charge of food facility,82,37.800483,-122.438567
Low Risk,Routine - Unscheduled,18606_20170213_103154,Unclean or degraded floors walls or ceilings,83,37.782764,-122.432634
Low Risk,Routine - Unscheduled,3456_20180208_103142,Unclean nonfood contact surfaces,71,37.784557,-122.397932
Low Risk,Routine - Unscheduled,5905_20170313_103150,Improper or defective plumbing,86,37.801776,-122.43641
Low Risk,Routine - Unscheduled,2721_20170816_103139,Improper food storage,80,37.766814,-122.428846
